text_id,text_length,entity,label,confidence,start,end
EL066_L_1973_03_041_01_1_PF_04,6607,Blois,LOC,0.82057667,4732,4737
EL066_L_1973_03_041_01_1_PF_04,6607,U. D. R,ORG,0.7140743,4809,4815
EL066_L_1973_03_041_01_1_PF_04,6607,Roger LECLERC,PER,0.73384297,6322,6335
EL066_L_1973_03_041_01_1_PF_04,6607,Parti Communiste Français,ORG,0.72929895,6349,6374
EL066_L_1973_03_041_01_1_PF_04,6607,Colette POUTEAU,PER,0.9087033,6446,6461
EL066_L_1973_03_041_01_1_PF_04,6607,Blois,LOC,0.6520909,6602,6607
EL066_L_1973_03_041_01_1_PF_02,7363,PSU,ORG,0.9895885,29,32
EL066_L_1973_03_041_01_1_PF_02,7363,G. HENARD,PER,0.85688263,68,79
EL066_L_1973_03_041_01_1_PF_02,7363,Air Équipement,ORG,0.9942043,97,111
EL066_L_1973_03_041_01_1_PF_02,7363,Mme LEBRETON,PER,0.8375179,893,905
EL066_L_1973_03_041_01_1_PF_02,7363,P. MENON,PER,0.7205828,1573,1583
EL066_L_1973_03_041_01_1_PF_02,7363,J. BILLEAU,PER,0.8073265,2189,2201
EL066_L_1973_03_041_01_1_PF_02,7363,Saint Gervais la Forêt,LOC,0.9618257,4163,4185
EL066_L_1973_03_041_01_1_PF_02,7363,Larzac,LOC,0.74344724,5078,5084
EL066_L_1973_03_041_01_1_PF_02,7363,PSU,ORG,0.8795345,5438,5441
EL066_L_1973_03_041_01_1_PF_02,7363,PSU,ORG,0.9489851,5603,5606
EL066_L_1973_03_041_01_1_PF_02,7363,PSU,ORG,0.94280136,6366,6369
EL066_L_1973_03_041_01_1_PF_02,7363,PSU,ORG,0.89073616,6820,6823
EL066_L_1973_03_041_01_1_PF_02,7363,Orléans,LOC,0.92457277,7336,7343
EL066_L_1973_03_028_02_2_PF_01,1742,Eure et Loir,LOC,0.92382085,16,28
EL066_L_1973_03_028_02_2_PF_01,1742,Maurice LEGENDRE,PER,0.8872876,104,120
EL066_L_1973_03_028_02_2_PF_01,1742,Vernouillet,LOC,0.9195916,154,165
EL066_L_1973_03_028_02_2_PF_01,1742,Canton de Dreux,LOC,0.83368903,188,203
EL066_L_1973_03_028_02_2_PF_01,1742,Saint Georges sur Eure,LOC,0.95512736,418,440
EL066_L_1973_03_028_02_2_PF_01,1742,Canton de Courville,LOC,0.78650534,463,482
EL066_L_1973_03_028_02_2_PF_01,1742,GENDRE,PER,0.698864,1383,1389
EL066_L_1973_03_028_02_2_PF_01,1742,Maurice LEGENDRE,PER,0.9363201,1533,1549
EL066_L_1973_03_028_02_2_PF_01,1742,Raymond BATAILLE,PER,0.8843255,1560,1576
EL066_L_1973_03_028_02_2_PF_01,1742,Émile VIVIER,PER,0.9172738,1589,1601
EL066_L_1973_03_028_02_2_PF_01,1742,Maurice LEGENDRE,PER,0.95814204,1684,1700
EL066_L_1973_03_028_02_1_PF_01,2118,Eure et Loir,LOC,0.8823698,17,29
EL066_L_1973_03_028_02_1_PF_01,2118,Dreux,LOC,0.7928934,59,64
EL066_L_1973_03_028_02_1_PF_01,2118,Maurice LEGENDRE,PER,0.7914968,111,127
EL066_L_1973_03_028_02_1_PF_01,2118,Canton de Dreux,LOC,0.78824127,197,212
EL066_L_1973_03_028_02_1_PF_01,2118,parti socialiste,ORG,0.79779124,311,327
EL066_L_1973_03_028_02_1_PF_01,2118,radicaux de gauche,ORG,0.68393964,335,353
EL066_L_1973_03_028_02_1_PF_01,2118,SAINT GEORGES SUR EURE,LOC,0.8696441,427,449
EL066_L_1973_03_028_02_1_PF_01,2118,Émile VIVIER,PER,0.9842644,713,725
EL066_L_1973_03_028_02_1_PF_01,2118,Assemblée,ORG,0.6827378,735,744
EL066_L_1973_03_028_02_1_PF_01,2118,Eure et Loir,LOC,0.91082954,787,799
EL066_L_1973_03_028_02_1_PF_01,2118,Vernouillet,LOC,0.94978523,959,970
EL066_L_1973_03_028_02_1_PF_01,2118,canton de Dreux,LOC,0.9222721,1011,1026
EL066_L_1973_03_028_02_1_PF_01,2118,Raymond BATAILLE,PER,0.9687381,1545,1561
EL066_L_1973_03_028_02_1_PF_01,2118,Maurice LEGENDRE,PER,0.9090193,2087,2103
EL103_L_1978_03_028_02_2_PF_01,2388,EURE ET LOIR,ORG,0.740982,66,78
EL103_L_1978_03_028_02_2_PF_01,2388,Maurice LEGENDRE,PER,0.98180884,81,97
EL103_L_1978_03_028_02_2_PF_01,2388,Maurice LEGENDRE,PER,0.9110206,114,130
EL103_L_1978_03_028_02_2_PF_01,2388,Vernouillet,LOC,0.89224786,140,151
EL103_L_1978_03_028_02_2_PF_01,2388,Raymond BATAILLE,PER,0.8684114,186,202
EL103_L_1978_03_028_02_2_PF_01,2388,Saint Georges sur Eure,LOC,0.97140497,212,234
EL103_L_1978_03_028_02_2_PF_01,2388,Programme Commun,ORG,0.6563142,335,351
EL103_L_1978_03_028_02_2_PF_01,2388,Parti Communiste,ORG,0.8255202,358,374
EL103_L_1978_03_028_02_2_PF_01,2388,Nadine HERNANDEZ,PER,0.8667859,392,408
EL103_L_1978_03_028_02_2_PF_01,2388,Maurice LEGENDRE,PER,0.97353435,545,561
EL103_L_1978_03_028_02_2_PF_01,2388,Union de la Gauche,ORG,0.9943561,581,599
EL103_L_1978_03_028_02_2_PF_01,2388,Union de la Gauche,ORG,0.99735695,2339,2357
EL103_L_1978_03_028_02_1_PF_04,4087,Maurice LEGENDRE,PER,0.9950952,81,97
EL103_L_1978_03_028_02_1_PF_04,4087,Vernouillet,LOC,0.9680707,145,156
EL103_L_1978_03_028_02_1_PF_04,4087,Canton de Dreux,LOC,0.85595274,199,214
EL103_L_1978_03_028_02_1_PF_04,4087,Raymond BATAILLE,PER,0.831493,276,292
EL103_L_1978_03_028_02_1_PF_04,4087,Saint Georges sur Eure,LOC,0.97935504,324,346
EL103_L_1978_03_028_02_1_PF_04,4087,Canton de Courville,LOC,0.8454205,369,388
EL103_L_1978_03_028_02_1_PF_04,4087,pays Chartrain,LOC,0.6964296,511,525
EL103_L_1978_03_028_02_1_PF_04,4087,Eure et Loir,LOC,0.8912816,806,818
EL103_L_1978_03_028_02_1_PF_04,4087,Parti Socialiste,ORG,0.8491333,1926,1942
EL103_L_1978_03_028_02_1_PF_04,4087,Parti Socialiste,ORG,0.9218562,3006,3022
EL103_L_1978_03_028_02_1_PF_04,4087,Raymond BATAILLE,PER,0.9275518,3550,3566
EL103_L_1978_03_028_02_1_PF_04,4087,Parti Socialiste,ORG,0.84817904,3986,4002
EL103_L_1978_03_028_02_1_PF_04,4087,Mouvement des Radicaux de Gauche,ORG,0.9898303,4011,4043
EL047_L_1968_06_028_01_1_PF_03,2646,JEAN LEGUÉ,PER,0.8423235,72,82
EL047_L_1968_06_028_01_1_PF_03,2646,JEAN COLIN,PER,0.7426482,307,317
EL047_L_1968_06_028_01_1_PF_03,2646,Jean LEGUÉ,PER,0.7995865,2559,2569
EL047_L_1968_06_028_01_1_PF_03,2646,Jean COLIN,PER,0.9507737,2593,2603
EL044_L_1967_03_041_03_1_PF_04,6526,Liberté Égalité Fraternité,ORG,0.9010319,25,51
EL044_L_1967_03_041_03_1_PF_04,6526,Département de Loir et Cher,LOC,0.7404631,54,81
EL044_L_1967_03_041_03_1_PF_04,6526,Circonscription de Vendôme,LOC,0.74751526,83,109
EL044_L_1967_03_041_03_1_PF_04,6526,Jean LELEU,PER,0.78837967,150,160
EL044_L_1967_03_041_03_1_PF_04,6526,Loir et Cher,LOC,0.9792984,484,496
EL044_L_1967_03_041_03_1_PF_04,6526,Vendôme,LOC,0.8365346,835,842
EL044_L_1967_03_041_03_1_PF_04,6526,Bull,ORG,0.89883524,849,853
EL044_L_1967_03_041_03_1_PF_04,6526,Waisemberg,ORG,0.7339981,889,899
EL044_L_1967_03_041_03_1_PF_04,6526,Ouzouer le Marché,LOC,0.9152574,966,983
EL044_L_1967_03_041_03_1_PF_04,6526,Vendôme,LOC,0.70055616,1211,1218
EL044_L_1967_03_041_03_1_PF_04,6526,Loir et Cher,LOC,0.96951836,2338,2350
EL044_L_1967_03_041_03_1_PF_04,6526,Union des Forces de Gauche,ORG,0.8362845,6034,6060
EL044_L_1967_03_041_03_1_PF_04,6526,Réaction,ORG,0.7603853,6203,6211
EL044_L_1967_03_041_03_1_PF_04,6526,Parti Communiste Français,ORG,0.7408415,6235,6260
EL044_L_1967_03_041_03_1_PF_04,6526,Jean LELEU,PER,0.84913754,6389,6399
EL044_L_1967_03_041_03_1_PF_04,6526,Auguste MOREAU,PER,0.9199207,6432,6446
EL044_L_1967_03_041_03_1_PF_04,6526,Fréteval,LOC,0.88685876,6469,6477
EL009_L_1958_11_028_01_2_PF_01,2372,Jean LELIÈVRE,PER,0.99702126,123,136
EL009_L_1958_11_028_01_2_PF_01,2372,Chartres,LOC,0.8904259,143,151
EL009_L_1958_11_028_01_2_PF_01,2372,Ghislain de BOISSIEU,PER,0.9509369,329,349
EL009_L_1958_11_028_01_2_PF_01,2372,Chartres,LOC,0.9072648,356,364
EL009_L_1958_11_028_01_2_PF_01,2372,U. N,ORG,0.7707819,1441,1445
EL009_L_1958_11_028_01_2_PF_01,2372,Mendès France,LOC,0.9637049,1737,1750
EL009_L_1958_11_028_01_2_PF_01,2372,Gaillard,LOC,0.7210693,1752,1760
EL009_L_1958_11_028_01_2_PF_01,2372,Bourgès Maunoury,LOC,0.9127998,1764,1780
EL009_L_1958_11_028_01_2_PF_01,2372,M. Desouches,PER,0.8092631,1794,1806
EL009_L_1958_11_028_01_2_PF_01,2372,Laniel,LOC,0.87124157,1810,1816
EL009_L_1958_11_028_01_2_PF_01,2372,Edgar Faure,LOC,0.7235653,1820,1831
EL009_L_1958_11_028_01_2_PF_01,2372,M. July,PER,0.7790597,1847,1854
EL009_L_1958_11_028_01_2_PF_01,2372,Eure et Loir,LOC,0.99004155,2151,2163
EL009_L_1958_11_028_01_2_PF_01,2372,RÉPUBLIQUE,ORG,0.66649455,2269,2279
EL009_L_1958_11_028_01_2_PF_01,2372,Jean LELIÈVRE,PER,0.9783907,2317,2330
EL027_L_1962_11_028_01_2_PF_02,2707,25,ORG,0.8680428,26,28
EL027_L_1962_11_028_01_2_PF_02,2707,VEMBRE 1962,ORG,0.7376687,31,42
EL027_L_1962_11_028_01_2_PF_02,2707,Jean LELIÈVRE,PER,0.9984803,65,78
EL027_L_1962_11_028_01_2_PF_02,2707,Association pour la Vᵉ République,ORG,0.9619406,115,148
EL027_L_1962_11_028_01_2_PF_02,2707,Pierre MORISE,PER,0.98959756,172,185
EL027_L_1962_11_028_01_2_PF_02,2707,Chartres,LOC,0.67881,206,214
EL027_L_1962_11_028_01_2_PF_02,2707,ORGÈRES,LOC,0.67259777,508,515
EL027_L_1962_11_028_01_2_PF_02,2707,CHARTRES,LOC,0.87433845,874,882
EL027_L_1962_11_028_01_2_PF_02,2707,Vᵉ République,ORG,0.7032981,1450,1463
EL027_L_1962_11_028_01_2_PF_02,2707,Chartres,LOC,0.9545053,1983,1991
EL027_L_1962_11_028_01_2_PF_02,2707,Chartres,LOC,0.9137461,2210,2218
EL027_L_1962_11_028_01_2_PF_02,2707,Jean LELIÈVRE,PER,0.9185346,2657,2670
EL027_L_1962_11_028_01_2_PF_02,2707,Chartres,LOC,0.82113093,2699,2707
EL009_L_1958_11_028_01_1_PF_06,3661,RÉPUBLIQUE,ORG,0.87017,105,115
EL009_L_1958_11_028_01_1_PF_06,3661,Jean LELIÈVRE,PER,0.9760359,234,247
EL009_L_1958_11_028_01_1_PF_06,3661,Chartres,LOC,0.955481,253,261
EL009_L_1958_11_028_01_1_PF_06,3661,Charles de GAULLE,PER,0.9365719,505,522
EL009_L_1958_11_028_01_1_PF_06,3661,Général de GAULLE,PER,0.66726685,960,977
EL009_L_1958_11_028_01_1_PF_06,3661,Dunkerque,LOC,0.8800496,1124,1133
EL009_L_1958_11_028_01_1_PF_06,3661,Tamanrasset,LOC,0.97441256,1136,1147
EL009_L_1958_11_028_01_1_PF_06,3661,Michel DEBRÉ,PER,0.9851163,1247,1259
EL009_L_1958_11_028_01_1_PF_06,3661,Edmond MICHELET,PER,0.98226184,1263,1278
EL009_L_1958_11_028_01_1_PF_06,3661,Jacques SOUSTELLE,PER,0.838105,1285,1302
EL009_L_1958_11_028_01_1_PF_06,3661,Général de GAULLE,PER,0.79828477,1339,1356
EL009_L_1958_11_028_01_1_PF_06,3661,Ghislain de BOISSIEU,PER,0.9721182,1388,1408
EL009_L_1958_11_028_01_1_PF_06,3661,Ghislain de BOISSIEU,PER,0.76487356,1580,1600
EL009_L_1958_11_028_01_1_PF_06,3661,Chartres,LOC,0.94319546,1606,1614
EL009_L_1958_11_028_01_1_PF_06,3661,Général de GAULLE,PER,0.9492548,3532,3549
EL009_L_1958_11_028_01_1_PF_06,3661,Jean LELIÈVRE,PER,0.99506456,3608,3621
EL027_L_1962_11_028_01_1_PF_04,6940,Antoine Pinay,PER,0.91842836,953,966
EL027_L_1962_11_028_01_1_PF_04,6940,Jean LELIÈVRE,PER,0.7807331,2808,2821
EL027_L_1962_11_028_01_1_PF_04,6940,Pierre MORISE,PER,0.7271337,2989,3002
EL027_L_1962_11_028_01_1_PF_04,6940,Chartres,LOC,0.6779836,3110,3118
EL027_L_1962_11_028_01_1_PF_04,6940,Chartres,LOC,0.8905518,5979,5987
EL027_L_1962_11_028_01_1_PF_04,6940,Jean LELIÈVRE,PER,0.97803384,6857,6870
EL027_L_1962_11_028_01_1_PF_04,6940,Pierre MORISE,PER,0.94020486,6894,6907
EL027_L_1962_11_028_01_1_PF_04,6940,Chartres,LOC,0.8326961,6932,6940
EL047_L_1968_06_028_01_1_PF_02,5083,JEAN LELIÈVRE,PER,0.96199965,100,113
EL047_L_1968_06_028_01_1_PF_02,5083,Association Nationale des Commissaires Priseurs de France,ORG,0.9948325,149,206
EL047_L_1968_06_028_01_1_PF_02,5083,Confédération Française des Officiers Publics et Ministériels,ORG,0.88815784,220,281
EL047_L_1968_06_028_01_1_PF_02,5083,JACQUES PROUST,PER,0.8678114,334,348
EL047_L_1968_06_028_01_1_PF_02,5083,M. POMPIDOU,PER,0.8117209,499,510
EL047_L_1968_06_028_01_1_PF_02,5083,Général de GAULLE,PER,0.97145855,627,644
EL047_L_1968_06_028_01_1_PF_02,5083,de la Concorde,LOC,0.7626627,1246,1260
EL047_L_1968_06_028_01_1_PF_02,5083,Champs Élysées,LOC,0.9764515,1279,1293
EL047_L_1968_06_028_01_1_PF_02,5083,M. Jacques PROUST,PER,0.79049355,2765,2782
EL047_L_1968_06_028_01_1_PF_02,5083,Général de GAULLE,PER,0.66231644,3363,3380
EL047_L_1968_06_028_01_1_PF_02,5083,JEAN LELIÈVRE,PER,0.68311983,4974,4987
EL103_L_1978_03_028_01_1_PF_07,5538,Eure et Loir,LOC,0.96628726,70,82
EL103_L_1978_03_028_01_1_PF_07,5538,Union de la Majorité,ORG,0.94911945,108,128
EL103_L_1978_03_028_01_1_PF_07,5538,Jean LELIÈVRE,PER,0.9818122,130,143
EL103_L_1978_03_028_01_1_PF_07,5538,Chartres,LOC,0.8342622,186,194
EL103_L_1978_03_028_01_1_PF_07,5538,Pierre MATHET,PER,0.9025099,459,472
EL103_L_1978_03_028_01_1_PF_07,5538,Tonry,LOC,0.74063253,574,579
EL103_L_1978_03_028_01_1_PF_07,5538,Eure et Loir,LOC,0.7618348,726,738
EL103_L_1978_03_028_01_1_PF_07,5538,Général de Gaulle,PER,0.97149277,1105,1122
EL103_L_1978_03_028_01_1_PF_07,5538,Georges Pompidou,PER,0.9754357,1124,1140
EL103_L_1978_03_028_01_1_PF_07,5538,Jacques Chaban Delmas,PER,0.9914729,1142,1163
EL103_L_1978_03_028_01_1_PF_07,5538,Valéry Giscard d’ Estaing,PER,0.9982315,1279,1303
EL103_L_1978_03_028_01_1_PF_07,5538,Raymond BARRE,PER,0.95751405,1380,1393
EL103_L_1978_03_028_01_1_PF_07,5538,pour la République,ORG,0.6670007,1422,1440
EL103_L_1978_03_028_01_1_PF_07,5538,Union de la Majorité,ORG,0.8393084,1448,1468
EL103_L_1978_03_028_01_1_PF_07,5538,Jacques CHIRAC,PER,0.9814538,1481,1495
EL103_L_1978_03_028_01_1_PF_07,5538,Jean LELIÈVRE,PER,0.9280252,5366,5379
EL103_L_1978_03_028_01_1_PF_07,5538,Eure,LOC,0.7459203,5436,5441
EL103_L_1978_03_028_01_1_PF_07,5538,Luisant,LOC,0.9467916,5514,5521
EL103_L_1978_03_028_01_2_PF_01,2261,Chartres,LOC,0.6776753,68,76
EL103_L_1978_03_028_01_2_PF_01,2261,Georges LEMOINE,PER,0.93776476,78,93
EL103_L_1978_03_028_01_2_PF_01,2261,Association des Maires de France,ORG,0.85613745,226,258
EL103_L_1978_03_028_01_2_PF_01,2261,Parti socialiste,ORG,0.976291,276,292
EL103_L_1978_03_028_01_2_PF_01,2261,Jean GALLET,PER,0.9458784,368,379
EL103_L_1978_03_028_01_2_PF_01,2261,Fédération Française d’ Athlétisme,ORG,0.8655307,569,602
EL103_L_1978_03_028_01_2_PF_01,2261,Chartres,LOC,0.8293051,844,852
EL103_L_1978_03_028_01_2_PF_01,2261,Parti Socialiste,ORG,0.9783583,1828,1844
EL103_L_1978_03_028_01_2_PF_01,2261,Georges LEMOINE,PER,0.7976254,1875,1890
EL103_L_1978_03_028_01_2_PF_01,2261,Jean GALLET,PER,0.90814036,1894,1905
EL103_L_1978_03_028_01_2_PF_01,2261,INE,PER,0.698108,2039,2042
EL103_L_1978_03_028_01_2_PF_01,2261,François MITTERRAND,PER,0.79252666,2143,2162
EL103_L_1978_03_028_01_2_PF_01,2261,Chartres,LOC,0.8516129,2165,2173
EL134_L_1981_06_028_01_2_PF_01,2117,Georges LEMOINE,PER,0.7781565,77,93
EL134_L_1981_06_028_01_2_PF_01,2117,Fédération Française d' Athlétisme,ORG,0.9016423,490,523
EL134_L_1981_06_028_01_2_PF_01,2117,Chartres,LOC,0.7079032,979,987
EL134_L_1981_06_028_01_2_PF_01,2117,Jean GALLET,PER,0.8202142,1169,1180
EL134_L_1981_06_028_01_2_PF_01,2117,Chartres,LOC,0.74119794,2090,2098
EL103_L_1978_03_028_01_1_PF_04,3579,Chartres,LOC,0.73509634,67,75
EL103_L_1978_03_028_01_1_PF_04,3579,Georges LEMOINE,PER,0.9068331,77,92
EL103_L_1978_03_028_01_1_PF_04,3579,association des maires de,ORG,0.75381124,225,250
EL103_L_1978_03_028_01_1_PF_04,3579,Parti socialiste,ORG,0.9804367,275,291
EL103_L_1978_03_028_01_1_PF_04,3579,Radicaux de Gauche,ORG,0.7324723,299,317
EL103_L_1978_03_028_01_1_PF_04,3579,Jean GALLET,PER,0.79170954,333,344
EL103_L_1978_03_028_01_1_PF_04,3579,Fédération Française d’ Athlétisme,ORG,0.84847116,534,567
EL103_L_1978_03_028_01_1_PF_04,3579,Parti Socialiste,ORG,0.9400491,2259,2275
EL103_L_1978_03_028_01_1_PF_04,3579,Orgères,LOC,0.9680073,2482,2489
EL103_L_1978_03_028_01_1_PF_04,3579,Janville,LOC,0.9067228,2491,2499
EL103_L_1978_03_028_01_1_PF_04,3579,Auneau,LOC,0.96620494,2501,2507
EL103_L_1978_03_028_01_1_PF_04,3579,Voves,LOC,0.94008523,2511,2516
EL103_L_1978_03_028_01_1_PF_04,3579,Georges LEMOINE,PER,0.6532181,3347,3362
EL103_L_1978_03_028_01_1_PF_04,3579,François MITTERRAND,PER,0.9689003,3463,3482
EL103_L_1978_03_028_01_1_PF_04,3579,Chartres,LOC,0.8960246,3485,3493
EL134_L_1981_06_028_01_1_PF_02,3855,Chartres,LOC,0.7079559,70,78
EL134_L_1981_06_028_01_1_PF_02,3855,Georges LEMOINE,PER,0.95487547,82,97
EL134_L_1981_06_028_01_1_PF_02,3855,Parti Socialiste,ORG,0.92716986,320,336
EL134_L_1981_06_028_01_1_PF_02,3855,Fédération Française d' Athlétisme,ORG,0.77866775,507,540
EL134_L_1981_06_028_01_1_PF_02,3855,Assemblée Nationale,ORG,0.80074924,857,876
EL134_L_1981_06_028_01_1_PF_02,3855,Eure et Loir,LOC,0.92505324,887,899
EL134_L_1981_06_028_01_1_PF_02,3855,Conseil de l' Europe,ORG,0.953438,983,1002
EL134_L_1981_06_028_01_1_PF_02,3855,Association Nationale des Maires de France,ORG,0.92651325,1087,1129
EL134_L_1981_06_028_01_1_PF_02,3855,François MITTERRAND,PER,0.98571783,1582,1601
EL134_L_1981_06_028_01_1_PF_02,3855,Pierre MAUROY,PER,0.94364864,1790,1803
EL134_L_1981_06_028_01_1_PF_02,3855,ET LOIR,ORG,0.65849257,3466,3474
EL134_L_1981_06_028_01_1_PF_02,3855,ET LOIR,ORG,0.6848895,3752,3760
EL134_L_1981_06_028_01_1_PF_02,3855,E CHARRON CHARTRES,ORG,0.78929394,3835,3855
EL066_L_1973_03_028_01_2_PF_03,3296,Eure et Loir,LOC,0.73530704,68,80
EL066_L_1973_03_028_01_2_PF_03,3296,Georges LEMOINE,PER,0.7505224,93,108
EL066_L_1973_03_028_01_2_PF_03,3296,Parti Socialiste,ORG,0.93905383,449,465
EL066_L_1973_03_028_01_2_PF_03,3296,Allonnes,LOC,0.74346817,596,604
EL066_L_1973_03_028_01_2_PF_03,3296,Fédération française d' athlétisme,ORG,0.87907153,688,721
EL066_L_1973_03_028_01_2_PF_03,3296,GALLET,PER,0.8147113,890,896
EL066_L_1973_03_028_01_2_PF_03,3296,Allonnes,LOC,0.6985998,906,914
EL066_L_1973_03_028_01_2_PF_03,3296,Georges LEMOINE,PER,0.69026273,3202,3217
EL066_L_1973_03_028_01_2_PF_03,3296,Nogent le Rotrou,LOC,0.9781838,3280,3296
EL066_L_1973_03_028_01_1_PF_04,3640,Première circonscription d' Eure et Loir,LOC,0.79522824,43,82
EL066_L_1973_03_028_01_1_PF_04,3640,Georges LEMOINE,PER,0.86233544,97,112
EL066_L_1973_03_028_01_1_PF_04,3640,Parti Socialiste,ORG,0.90662175,458,474
EL066_L_1973_03_028_01_1_PF_04,3640,Radicaux de Gauche,ORG,0.71419334,482,500
EL066_L_1973_03_028_01_1_PF_04,3640,Fédération française d' athlétisme,ORG,0.8388818,666,699
EL066_L_1973_03_028_01_1_PF_04,3640,Jean GALLET,PER,0.8368158,1178,1189
EL066_L_1973_03_028_01_1_PF_04,3640,Parti Socialiste,ORG,0.8180294,1553,1569
EL066_L_1973_03_028_01_1_PF_04,3640,Parti Socialiste,ORG,0.9131749,3189,3205
EL066_L_1973_03_028_01_1_PF_04,3640,Nogent le Rotrou,LOC,0.97972333,3624,3640
EL010_L_1958_11_041_01_2_PF_01,1834,République Française,LOC,0.70002365,3,23
EL010_L_1958_11_041_01_2_PF_01,1834,Loir et Cher,LOC,0.8561883,41,53
EL010_L_1958_11_041_01_2_PF_01,1834,Robert LEVASSEUR,PER,0.8449807,152,168
EL010_L_1958_11_041_01_2_PF_01,1834,Parti Communiste Français,ORG,0.96090955,217,242
EL010_L_1958_11_041_01_2_PF_01,1834,Robert LEVASSEUR,PER,0.6668214,382,398
EL010_L_1958_11_041_01_2_PF_01,1834,Parti Communiste Français,ORG,0.79516447,413,438
EL010_L_1958_11_041_01_2_PF_01,1834,de Gaulle,PER,0.9169554,649,658
EL010_L_1958_11_041_01_2_PF_01,1834,Parti Communiste Français,ORG,0.7179494,1297,1322
EL010_L_1958_11_041_01_2_PF_01,1834,Robert LEVASSEUR,PER,0.80430174,1489,1505
EL010_L_1958_11_041_01_2_PF_01,1834,Parti Communiste Français,ORG,0.8004113,1519,1544
EL010_L_1958_11_041_01_2_PF_01,1834,Cyrille SAMSON,PER,0.7948756,1568,1582
EL010_L_1958_11_041_01_2_PF_01,1834,Thenay,LOC,0.66599226,1637,1643
EL010_L_1958_11_041_01_1_PF_01,8221,République Française,LOC,0.8242649,2,22
EL010_L_1958_11_041_01_1_PF_01,8221,Département de Loir et Cher,LOC,0.85243976,25,52
EL010_L_1958_11_041_01_1_PF_01,8221,Robert LEVASSEUR,PER,0.9946721,129,145
EL010_L_1958_11_041_01_1_PF_01,8221,Parti Communiste Français,ORG,0.94666845,197,222
EL010_L_1958_11_041_01_1_PF_01,8221,Jaurès,PER,0.8980906,459,465
EL010_L_1958_11_041_01_1_PF_01,8221,MRP,ORG,0.8870534,1079,1082
EL010_L_1958_11_041_01_1_PF_01,8221,RPF,ORG,0.9485706,1102,1105
EL010_L_1958_11_041_01_1_PF_01,8221,Indochine,LOC,0.66737103,1229,1238
EL010_L_1958_11_041_01_1_PF_01,8221,SFIO,ORG,0.8554495,1706,1710
EL010_L_1958_11_041_01_1_PF_01,8221,Front Républicain,ORG,0.8737817,1777,1794
EL010_L_1958_11_041_01_1_PF_01,8221,Blois,LOC,0.71203786,2532,2537
EL010_L_1958_11_041_01_1_PF_01,8221,Bronzavia,LOC,0.6745989,2555,2564
EL010_L_1958_11_041_01_1_PF_01,8221,Leroux,LOC,0.69256127,2577,2583
EL010_L_1958_11_041_01_1_PF_01,8221,Montrichard,LOC,0.8311146,2604,2615
EL010_L_1958_11_041_01_1_PF_01,8221,Blois,LOC,0.7286376,2692,2697
EL010_L_1958_11_041_01_1_PF_01,8221,Chissay en Touraine,LOC,0.97061193,2699,2718
EL010_L_1958_11_041_01_1_PF_01,8221,Chitenay,LOC,0.8013038,2720,2728
EL010_L_1958_11_041_01_1_PF_01,8221,Contres,LOC,0.6589916,2730,2737
EL010_L_1958_11_041_01_1_PF_01,8221,Blois,LOC,0.785854,3829,3834
EL010_L_1958_11_041_01_1_PF_01,8221,Loir et Cher,LOC,0.9598535,4340,4352
EL010_L_1958_11_041_01_1_PF_01,8221,Guinée,LOC,0.66857547,5780,5786
EL010_L_1958_11_041_01_1_PF_01,8221,Robert LEVASSEUR,PER,0.973254,7399,7415
EL010_L_1958_11_041_01_1_PF_01,8221,Parti Communiste Français,ORG,0.8352452,7464,7489
EL010_L_1958_11_041_01_1_PF_01,8221,Cyrille SAMSON,PER,0.9729497,7517,7531
EL010_L_1958_11_041_01_1_PF_01,8221,Thenay,LOC,0.7968404,7586,7592
EL010_L_1958_11_041_01_1_PF_01,8221,Robert Levasseur,PER,0.8965943,7890,7906
EL010_L_1958_11_041_01_1_PF_01,8221,Parti Communiste Français,ORG,0.90625954,7920,7945
EL010_L_1958_11_041_01_1_PF_01,8221,Blois,LOC,0.9249879,7974,7979
EL010_L_1958_11_041_01_1_PF_01,8221,Bernard PAUMIER,PER,0.9935788,7983,7998
EL010_L_1958_11_041_01_1_PF_01,8221,Loir et Cher,LOC,0.8885622,8011,8023
EL103_L_1978_03_041_03_1_PF_04,6947,ÉLECTIONS LÉGISLATIVES DU 12 MARS 1978,ORG,0.95297486,0,38
EL103_L_1978_03_041_03_1_PF_04,6947,Nicole LHERON,PER,0.9883028,87,100
EL103_L_1978_03_041_03_1_PF_04,6947,Lutte Ouvrière,ORG,0.9932986,149,163
EL103_L_1978_03_041_03_1_PF_04,6947,Christian DEZELU,PER,0.77551526,179,195
EL103_L_1978_03_041_03_1_PF_04,6947,LUTTE OUVRIERE,ORG,0.8015602,256,270
EL103_L_1978_03_041_03_1_PF_04,6947,Arlette LAGUILLER,PER,0.98938894,515,532
EL103_L_1978_03_041_03_1_PF_04,6947,Socialiste,ORG,0.70890987,2383,2393
EL103_L_1978_03_041_03_1_PF_04,6947,BARRE,ORG,0.6953093,3767,3772
EL103_L_1978_03_041_03_1_PF_04,6947,CHIRAC,ORG,0.76329166,3780,3786
EL103_L_1978_03_041_03_1_PF_04,6947,MITTERRAND,ORG,0.66907126,4631,4641
EL103_L_1978_03_041_03_1_PF_04,6947,MITTERRAND,ORG,0.694803,5507,5517
